time	I(R1)	I(R4)
1.572457927877539e-001	1.469914e-003	8.073818e-004
1.572489875121369e-001	1.479132e-003	8.164242e-004
1.572526235697540e-001	1.478158e-003	8.158515e-004
1.572572701414745e-001	1.457845e-003	7.971234e-004
1.572647984943262e-001	1.381812e-003	7.271998e-004
1.572760969560243e-001	1.172241e-003	5.528342e-004
1.572886363500252e-001	7.813113e-004	2.904456e-004
1.572974835308541e-001	3.820818e-004	7.421632e-005
1.573055357733860e-001	-3.181054e-005	-1.304959e-004
1.573137017594926e-001	-4.298105e-004	-3.257726e-004
1.573243613007735e-001	-8.736644e-004	-5.417868e-004
1.573354350693412e-001	-1.231808e-003	-7.148326e-004
1.573401479817386e-001	-1.337265e-003	-7.654973e-004
1.573436255676005e-001	-1.385639e-003	-7.884855e-004
1.573469904366370e-001	-1.411859e-003	-8.005919e-004
1.573507254674081e-001	-1.419586e-003	-8.035384e-004
1.573541812525629e-001	-1.403893e-003	-7.951239e-004
1.573598008623174e-001	-1.329441e-003	-7.578660e-004
1.573688620840416e-001	-1.109994e-003	-6.507800e-004
1.573806596647937e-001	-6.856617e-004	-4.467748e-004
1.573921029632065e-001	-1.664324e-004	-1.991029e-004
1.574009320749887e-001	2.768764e-004	1.159405e-005
1.574101727495118e-001	7.142067e-004	2.313255e-004
