time	V(salida)	V(vi)
Step Information: C=100n  (Run: 1/5)
9.363899304403952e-003	-2.023742e-002	3.759145e-001
9.383430554403952e-003	-2.292264e-002	3.330811e-001
9.402961804403951e-003	-2.526273e-002	2.852378e-001
9.422493054403951e-003	-2.722254e-002	2.331043e-001
9.442024304403950e-003	-2.877267e-002	1.774648e-001
9.461555554403950e-003	-2.988989e-002	1.191559e-001
9.481086804403949e-003	-3.055750e-002	5.905491e-002
9.500618054403949e-003	-3.076554e-002	-1.934369e-003
9.520149304403949e-003	-3.051100e-002	-6.289455e-002
9.539680554403948e-003	-2.979779e-002	-1.229087e-001
9.559211804403948e-003	-2.863672e-002	-1.810743e-001
9.578743054403947e-003	-2.704531e-002	-2.365163e-001
9.598274304403947e-003	-2.504751e-002	-2.884009e-001
9.617805554403947e-003	-2.267339e-002	-3.359476e-001
9.637336804403946e-003	-1.995862e-002	-3.784414e-001
9.656868054403946e-003	-1.694396e-002	-4.152431e-001
9.676399304403945e-003	-1.367468e-002	-4.457991e-001
9.695930554403945e-003	-1.019984e-002	-4.696500e-001
9.715461804403944e-003	-6.571588e-003	-4.864368e-001
9.734993054403944e-003	-2.844369e-003	-4.959072e-001
9.754524304403944e-003	9.265087e-004	-4.980808e-001
9.772366625851658e-003	4.360616e-003	-4.933708e-001
9.791897875851658e-003	8.054500e-003	-4.809591e-001
9.811429125851657e-003	1.162875e-002	-4.614750e-001
9.830960375851657e-003	1.502854e-002	-4.350498e-001
9.850491625851656e-003	1.820277e-002	-4.020811e-001
9.870022875851656e-003	2.110365e-002	-3.630648e-001
9.889554125851656e-003	2.368748e-002	-3.185875e-001
9.909085375851655e-003	2.591533e-002	-2.693185e-001
9.928616625851655e-003	2.775358e-002	-2.159987e-001
9.948147875851654e-003	2.917450e-002	-1.594300e-001
9.967679125851654e-003	3.015659e-002	-1.004633e-001
9.987210375851654e-003	3.068500e-002	-3.998563e-002
1.000674162585165e-002	3.075169e-002	2.109350e-002
1.002627287585165e-002	3.035560e-002	8.185536e-002
1.004580412585165e-002	2.950264e-002	1.413860e-001
1.006533537585165e-002	2.820559e-002	1.987901e-001
1.008486662585165e-002	2.648397e-002	2.532043e-001
1.010439787585165e-002	2.436367e-002	3.038099e-001
1.012392912585165e-002	2.187662e-002	3.498461e-001
1.014346037585165e-002	1.906027e-002	3.906201e-001
1.016299162585165e-002	1.595704e-002	4.255190e-001
1.018252287585165e-002	1.261367e-002	4.540175e-001
1.020205412585165e-002	9.080531e-003	4.756873e-001
1.022158537585165e-002	5.410845e-003	4.902023e-001
1.024111662585165e-002	1.659888e-003	4.973442e-001
1.026064787585165e-002	-2.115847e-003	4.970055e-001
1.028017912585165e-002	-5.859499e-003	4.891915e-001
1.029971037585165e-002	-9.514702e-003	4.740195e-001
1.031924162585165e-002	-1.302643e-002	4.517179e-001
1.033877287585165e-002	-1.634185e-002	4.226219e-001
1.035830412585165e-002	-1.941107e-002	3.871694e-001
1.037783537585165e-002	-2.218794e-002	3.458934e-001
1.039736662585165e-002	-2.463073e-002	2.994150e-001
1.041689787585164e-002	-2.670274e-002	2.484330e-001
1.043642912585164e-002	-2.837287e-002	1.937144e-001
1.045596037585164e-002	-2.961610e-002	1.360821e-001
1.047549162585164e-002	-3.041381e-002	7.640301e-002
1.049502287585164e-002	-3.075412e-002	1.557476e-002
1.051455412585164e-002	-3.063199e-002	-4.548774e-002
1.053408537585164e-002	-3.004937e-002	-1.058661e-001
1.055361662585164e-002	-2.901509e-002	-1.646521e-001
1.057314787585164e-002	-2.754478e-002	-2.209616e-001
1.059267912585164e-002	-2.566058e-002	-2.739476e-001
1.061221037585164e-002	-2.339085e-002	-3.228132e-001
1.063174162585164e-002	-2.076970e-002	-3.668234e-001
1.065127287585164e-002	-1.783650e-002	-4.053162e-001
1.067080412585164e-002	-1.463530e-002	-4.377127e-001
1.069033537585164e-002	-1.121413e-002	-4.635255e-001
1.070986662585164e-002	-7.624337e-003	-4.823666e-001
1.072939787585164e-002	-3.921494e-003	-4.943219e-001
1.074507072084617e-002	-9.020072e-004	-4.983624e-001
1.076316738315329e-002	2.593517e-003	-4.965540e-001
1.078269863315329e-002	6.325189e-003	-4.876439e-001
1.080222988315329e-002	9.963000e-003	-4.715371e-001
1.082176113315328e-002	1.345150e-002	-4.483379e-001
1.084129238315328e-002	1.673815e-002	-4.183953e-001
1.086082363315328e-002	1.977350e-002	-3.821597e-001
1.088035488315328e-002	2.251182e-002	-3.401760e-001
1.089988613315328e-002	2.491187e-002	-2.930758e-001
1.091941738315328e-002	2.693746e-002	-2.415674e-001
1.093894863315328e-002	2.855801e-002	-1.864256e-001
1.095847988315328e-002	2.974905e-002	-1.284798e-001
1.097801113315328e-002	3.049258e-002	-6.860157e-002
1.099754238315328e-002	3.077731e-002	-7.691493e-003
1.101707363315328e-002	3.059889e-002	5.333427e-002
1.103660488315328e-002	2.995994e-002	1.135578e-001
1.105613613315328e-002	2.887003e-002	1.720734e-001
1.107566738315328e-002	2.734555e-002	2.280008e-001
1.109519863315328e-002	2.540941e-002	2.804989e-001
1.111472988315328e-002	2.309076e-002	3.287780e-001
1.113426113315328e-002	2.042452e-002	3.721119e-001
1.115379238315328e-002	1.745084e-002	4.098490e-001
1.117332363315328e-002	1.421452e-002	4.414216e-001
1.119285488315328e-002	1.076429e-002	4.663547e-001
1.121238613315328e-002	7.152144e-003	4.842735e-001
1.123191738315328e-002	3.433767e-003	4.952556e-001
1.124782757363982e-002	3.614716e-004	4.986697e-001
1.126419250699283e-002	-2.801644e-003	4.964449e-001
1.128372375699283e-002	-6.531819e-003	4.869792e-001
1.130325500699283e-002	-1.016490e-002	4.704932e-001
1.132278625699283e-002	-1.364485e-002	4.469305e-001
1.134231750699283e-002	-1.691918e-002	4.166456e-001
1.136184875699283e-002	-1.993865e-002	3.800939e-001
1.138138000699283e-002	-2.265784e-002	3.378252e-001
1.140091125699282e-002	-2.503590e-002	2.904754e-001
1.142044250699282e-002	-2.703711e-002	2.387565e-001
1.143997375699282e-002	-2.863144e-002	1.834465e-001
1.145950500699282e-002	-2.979500e-002	1.253773e-001
1.147903625699282e-002	-3.051038e-002	6.542233e-002
1.149856750699282e-002	-3.076692e-002	4.483326e-003
1.151809875699282e-002	-3.056087e-002	-5.652311e-002
1.153763000699282e-002	-2.989542e-002	-1.166794e-001
1.155716125699282e-002	-2.878064e-002	-1.750807e-001
1.157669250699282e-002	-2.723338e-002	-2.308486e-001
1.159622375699282e-002	-2.527693e-002	-2.831444e-001
1.161575500699282e-002	-2.294072e-002	-3.311814e-001
1.163528625699282e-002	-2.025987e-002	-3.742371e-001
1.165481750699282e-002	-1.727463e-002	-4.116639e-001
1.167434875699282e-002	-1.402982e-002	-4.428990e-001
1.169388000699282e-002	-1.057415e-002	-4.674724e-001
1.171341125699282e-002	-6.959463e-003	-4.850146e-001
1.173294250699282e-002	-3.240955e-003	-4.955475e-001
1.174949675176921e-002	-4.611008e-005	-4.987473e-001
1.176481295143126e-002	2.910857e-003	-4.963689e-001
1.178434420143126e-002	6.635636e-003	-4.865672e-001
1.180387545143126e-002	1.026292e-002	-4.698519e-001
1.182340670143126e-002	1.373640e-002	-4.460697e-001
1.184293795143126e-002	1.700375e-002	-4.155781e-001
1.186246920143126e-002	2.001578e-002	-3.788359e-001
1.188200045143126e-002	2.272713e-002	-3.363957e-001
1.190153170143126e-002	2.509696e-002	-2.888957e-001
1.192106295143126e-002	2.708952e-002	-2.370505e-001
1.194059420143125e-002	2.867474e-002	-1.816398e-001
1.196012545143125e-002	2.982869e-002	-1.234970e-001
1.197965670143125e-002	3.053390e-002	-6.349681e-002
1.199918795143125e-002	3.077968e-002	-2.541522e-003
1.201871920143125e-002	3.056226e-002	5.845199e-002
1.203825045143125e-002	2.988486e-002	1.185663e-001
1.205778170143125e-002	2.875762e-002	1.768973e-001
1.207731295143125e-002	2.719748e-002	2.325676e-001
1.209684420143125e-002	2.522791e-002	2.847399e-001
1.211637545143125e-002	2.287856e-002	3.326294e-001
1.213590670143125e-002	2.018480e-002	3.755158e-001
1.215543795143125e-002	1.718721e-002	4.127542e-001
1.217496920143125e-002	1.393093e-002	4.437843e-001
1.219450045143125e-002	1.046502e-002	4.681395e-001
1.221403170143125e-002	6.841691e-003	4.854535e-001
1.223356295143125e-002	3.116266e-003	4.957141e-001
1.225050697305935e-002	-1.579735e-004	4.987177e-001
1.226582551308842e-002	-3.116974e-003	4.960639e-001
1.228535676308842e-002	-6.840525e-003	4.858787e-001
1.230488801308842e-002	-1.046290e-002	4.687900e-001
1.232441926308842e-002	-1.392761e-002	4.446503e-001
1.234395051308842e-002	-1.718247e-002	4.138226e-001
1.236348176308842e-002	-2.017851e-002	3.767706e-001
1.238301301308842e-002	-2.287068e-002	3.340516e-001
1.240254426308842e-002	-2.521852e-002	2.863082e-001
1.242207551308842e-002	-2.718677e-002	2.342584e-001
1.244160676308842e-002	-2.874591e-002	1.786852e-001
1.246113801308842e-002	-2.987257e-002	1.204244e-001
1.248066926308842e-002	-3.054990e-002	6.035230e-002
1.250020051308842e-002	-3.076781e-002	-6.275617e-004
1.251973176308842e-002	-3.052312e-002	-6.159798e-002
1.253926301308842e-002	-2.981962e-002	-1.216419e-001
1.255879426308842e-002	-2.866794e-002	-1.798562e-001
1.257832551308842e-002	-2.708548e-002	-2.353654e-001
1.259785676308842e-002	-2.509607e-002	-2.873344e-001
1.261738801308841e-002	-2.272962e-002	-3.349816e-001
1.263691926308841e-002	-2.002171e-002	-3.775904e-001
1.265645051308841e-002	-1.701299e-002	-4.145199e-001
1.267598176308841e-002	-1.374863e-002	-4.452146e-001
1.269551301308841e-002	-1.027764e-002	-4.692129e-001
1.271504426308841e-002	-6.652082e-003	-4.861538e-001
1.273457551308841e-002	-2.926381e-003	-4.957824e-001
1.275410676308841e-002	8.442525e-004	-4.981415e-001
1.277168683210418e-002	4.228986e-003	-4.936895e-001
1.279121808210418e-002	7.925972e-003	-4.815083e-001
1.281074933210418e-002	1.150535e-002	-4.622717e-001
1.283028058210418e-002	1.491210e-002	-4.360821e-001
1.284981183210418e-002	1.809502e-002	-4.033333e-001
1.286934308210418e-002	2.100619e-002	-3.645181e-001
1.288887433210418e-002	2.360175e-002	-3.202202e-001
1.290840558210418e-002	2.584260e-002	-2.711059e-001
1.292793683210418e-002	2.769493e-002	-2.179139e-001
1.294746808210417e-002	2.913077e-002	-1.614442e-001
1.296699933210417e-002	3.012844e-002	-1.025463e-001
1.298653058210417e-002	3.067283e-002	-4.210600e-002
1.300606183210417e-002	3.075567e-002	1.896761e-002
1.302559308210417e-002	3.037564e-002	7.975593e-002
1.304512433210417e-002	2.953840e-002	1.393447e-001
1.306465558210417e-002	2.825654e-002	1.968375e-001
1.308418683210417e-002	2.654930e-002	2.513697e-001
1.310371808210417e-002	2.444239e-002	3.021211e-001
1.312324933210417e-002	2.196752e-002	3.483284e-001
1.314278058210417e-002	1.916195e-002	3.892964e-001
1.316231183210417e-002	1.606795e-002	4.244090e-001
1.318184308210417e-002	1.273213e-002	4.531382e-001
1.320137433210417e-002	9.204724e-003	4.750517e-001
1.322090558210417e-002	5.538882e-003	4.898200e-001
1.324043683210417e-002	1.789819e-003	4.972209e-001
1.325996808210417e-002	-1.985999e-003	4.971432e-001
1.327949933210417e-002	-5.731710e-003	4.895880e-001
1.329903058210417e-002	-9.390917e-003	4.746689e-001
1.331856183210417e-002	-1.290854e-002	4.526104e-001
1.333809308210417e-002	-1.623163e-002	4.237442e-001
1.335762433210417e-002	-1.931021e-002	3.885045e-001
1.337715558210417e-002	-2.209797e-002	3.474213e-001
1.339668683210417e-002	-2.455302e-002	3.011126e-001
1.341621808210416e-002	-2.663848e-002	2.502748e-001
1.343574933210416e-002	-2.832306e-002	1.956727e-001
1.345528058210416e-002	-2.958148e-002	1.381275e-001
1.347481183210416e-002	-3.039493e-002	7.850473e-002
1.349434308210416e-002	-3.075127e-002	1.770118e-002
1.351387433210416e-002	-3.064524e-002	-4.336862e-002
1.353340558210416e-002	-3.007852e-002	-1.037861e-001
1.355293683210416e-002	-2.905973e-002	-1.626426e-001
1.357246808210416e-002	-2.760424e-002	-2.190527e-001
1.359199933210416e-002	-2.573400e-002	-2.721681e-001
1.361153058210416e-002	-2.347714e-002	-3.211899e-001
1.363106183210416e-002	-2.086758e-002	-3.653806e-001
1.365059308210416e-002	-1.794452e-002	-4.040757e-001
1.367012433210416e-002	-1.475184e-002	-4.366931e-001
1.368965558210416e-002	-1.133747e-002	-4.627422e-001
1.370918683210416e-002	-7.752649e-003	-4.818313e-001
1.372871808210416e-002	-4.052728e-003	-4.940017e-001
1.374481803700244e-002	-9.518998e-004	-4.982866e-001
1.376307338514039e-002	2.574223e-003	-4.965630e-001
1.378260463514039e-002	6.306318e-003	-4.877038e-001
1.380213588514039e-002	9.944733e-003	-4.716318e-001
1.382166713514039e-002	1.343409e-002	-4.484661e-001
1.384119838514039e-002	1.672184e-002	-4.185549e-001
1.386072963514039e-002	1.975852e-002	-3.823483e-001
1.388026088514039e-002	2.249839e-002	-3.403909e-001
1.389979213514038e-002	2.490016e-002	-2.933136e-001
1.391932338514038e-002	2.692764e-002	-2.418246e-001
1.393885463514038e-002	2.855021e-002	-1.866984e-001
1.395838588514038e-002	2.974338e-002	-1.287640e-001
1.397791713514038e-002	3.048910e-002	-6.889295e-002
1.399744838514038e-002	3.077606e-002	-7.985650e-003
1.401697963514038e-002	3.059987e-002	5.304176e-002
1.403651088514038e-002	2.996313e-002	1.132714e-001
1.405604213514038e-002	2.887537e-002	1.717973e-001
1.407557338514038e-002	2.735293e-002	2.277392e-001
1.409510463514038e-002	2.541872e-002	2.802557e-001
1.411463588514038e-002	2.310184e-002	3.285569e-001
1.413416713514038e-002	2.043719e-002	3.719163e-001
1.415369838514038e-002	1.746489e-002	4.096817e-001
1.417322963514038e-002	1.422972e-002	4.412852e-001
1.419276088514038e-002	1.078041e-002	4.662513e-001
1.421229213514038e-002	7.168918e-003	4.842045e-001
1.423182338514038e-002	3.450967e-003	4.952278e-001
1.424767451722474e-002	3.902243e-004	4.986602e-001
1.426413560915491e-002	-2.791540e-003	4.964515e-001
1.428366685915491e-002	-6.521952e-003	4.870167e-001
1.430319810915491e-002	-1.015540e-002	4.705517e-001
1.432272935915491e-002	-1.363586e-002	4.470091e-001
1.434226060915491e-002	-1.691086e-002	4.167431e-001
1.436179185915491e-002	-1.993113e-002	3.802090e-001
1.438132310915491e-002	-2.265125e-002	3.379561e-001
1.440085435915491e-002	-2.503035e-002	2.906200e-001
1.442038560915490e-002	-2.703270e-002	2.389128e-001
1.443991685915490e-002	-2.862825e-002	1.836121e-001
1.445944810915490e-002	-2.979308e-002	1.255497e-001
1.447897935915490e-002	-3.050978e-002	6.559886e-002
1.449851060915490e-002	-3.076766e-002	4.661396e-003
1.451804185915490e-002	-3.056295e-002	-5.634618e-002
1.453757310915490e-002	-2.989881e-002	-1.165063e-001
1.455710435915490e-002	-2.878532e-002	-1.749140e-001
1.457663560915490e-002	-2.723928e-002	-2.306908e-001
1.459616685915490e-002	-2.528398e-002	-2.829978e-001
1.461569810915490e-002	-2.294882e-002	-3.310483e-001
1.463522935915490e-002	-2.026891e-002	-3.741195e-001
1.465476060915490e-002	-1.728448e-002	-4.115637e-001
1.467429185915490e-002	-1.404036e-002	-4.428175e-001
1.469382310915490e-002	-1.058522e-002	-4.674109e-001
1.471335435915490e-002	-6.970911e-003	-4.849740e-001
1.473288560915490e-002	-3.252639e-003	-4.955319e-001
1.474940410818509e-002	-6.476854e-005	-4.987443e-001
1.476477851717994e-002	2.903486e-003	-4.963733e-001
1.478430976717994e-002	6.628423e-003	-4.865902e-001
1.480384101717994e-002	1.025593e-002	-4.698877e-001
1.482337226717994e-002	1.372974e-002	-4.461176e-001
1.484290351717994e-002	1.699750e-002	-4.156376e-001
1.486243476717994e-002	2.001003e-002	-3.789059e-001
1.488196601717994e-002	2.272195e-002	-3.364751e-001
1.490149726717993e-002	2.509242e-002	-2.889835e-001
1.492102851717993e-002	2.708568e-002	-2.371452e-001
1.494055976717993e-002	2.867165e-002	-1.817401e-001
1.496009101717993e-002	2.982638e-002	-1.236014e-001
1.497962226717993e-002	3.053240e-002	-6.360370e-002
1.499915351717993e-002	3.077900e-002	-2.649292e-003
1.501868476717993e-002	3.056241e-002	5.834496e-002
1.503821601717993e-002	2.988581e-002	1.184617e-001
1.505774726717993e-002	2.875935e-002	1.767966e-001
1.507727851717993e-002	2.719996e-002	2.324723e-001
1.509680976717993e-002	2.523110e-002	2.846514e-001
1.511634101717993e-002	2.288239e-002	3.325491e-001
1.513587226717993e-002	2.018921e-002	3.754450e-001
1.515540351717993e-002	1.719212e-002	4.126938e-001
1.517493476717993e-002	1.393626e-002	4.437354e-001
1.519446601717993e-002	1.047068e-002	4.681027e-001
1.521399726717993e-002	6.847586e-003	4.854293e-001
1.523352851717993e-002	3.122306e-003	4.957051e-001
1.525045090717319e-002	-1.477179e-004	4.987228e-001
1.526573422012673e-002	-3.100004e-003	4.960956e-001
1.528526547012673e-002	-6.823895e-003	4.859416e-001
1.530479672012673e-002	-1.044687e-002	4.688866e-001
1.532432797012673e-002	-1.391244e-002	4.447790e-001
1.534385922012673e-002	-1.716840e-002	4.139816e-001
1.536339047012673e-002	-2.016575e-002	3.769574e-001
1.538292172012673e-002	-2.285943e-002	3.342635e-001
1.540245297012673e-002	-2.520896e-002	2.865420e-001
1.542198422012673e-002	-2.717906e-002	2.345106e-001
1.544151547012673e-002	-2.874017e-002	1.789519e-001
1.546104672012673e-002	-2.986888e-002	1.207016e-001
1.548057797012672e-002	-3.054834e-002	6.063591e-002
1.550010922012672e-002	-3.076840e-002	-3.418344e-004
1.551964047012672e-002	-3.052587e-002	-6.131444e-002
1.553917172012672e-002	-2.982449e-002	-1.213648e-001
1.555870297012672e-002	-2.867487e-002	-1.795898e-001
1.557823422012672e-002	-2.709437e-002	-2.351135e-001
1.559776547012672e-002	-2.510679e-002	-2.871009e-001
1.561729672012672e-002	-2.274202e-002	-3.347701e-001
1.563682797012672e-002	-2.003560e-002	-3.774040e-001
1.565635922012672e-002	-1.702818e-002	-4.143614e-001
1.567589047012672e-002	-1.376491e-002	-4.450864e-001
1.569542172012672e-002	-1.029475e-002	-4.691169e-001
1.571495297012672e-002	-6.669791e-003	-4.860914e-001
1.573448422012672e-002	-2.944938e-003	-4.959476e-001
1.575200694675672e-002	4.383784e-004	-4.985555e-001
1.576826791517521e-002	3.573800e-003	-4.951559e-001
1.578779916517521e-002	7.285222e-003	-4.841374e-001
1.580733041517521e-002	1.088928e-002	-4.661506e-001
1.582686166517521e-002	1.433004e-002	-4.411525e-001
1.584639291517521e-002	1.755571e-002	-4.095191e-001
1.586592416517521e-002	2.051774e-002	-3.717262e-001
1.588545541517521e-002	2.317152e-002	-3.283421e-001
1.590498666517521e-002	2.547706e-002	-2.800194e-001
1.592451791517521e-002	2.739959e-002	-2.274850e-001
1.594404916517521e-002	2.891009e-002	-1.715290e-001
1.596358041517521e-002	2.998575e-002	-1.129931e-001
1.598311166517521e-002	3.061028e-002	-5.275763e-002
1.600264291517521e-002	3.077420e-002	8.271363e-003
1.602217416517521e-002	3.047499e-002	6.917594e-002
1.604170541517521e-002	2.971708e-002	1.290400e-001
1.606123666517521e-002	2.851184e-002	1.869633e-001
1.608076791517521e-002	2.687740e-002	2.420744e-001
1.610029916517521e-002	2.483832e-002	2.935445e-001
1.611983041517521e-002	2.242532e-002	3.405994e-001
1.613936166517520e-002	1.967473e-002	3.825314e-001
1.615889291517520e-002	1.662797e-002	4.187098e-001
1.617842416517520e-002	1.333095e-002	4.485903e-001
1.619795541517520e-002	9.833316e-003	4.717237e-001
1.621748666517520e-002	6.187773e-003	4.877619e-001
1.623701791517520e-002	2.449228e-003	4.964637e-001
