Freq.	V(salida)
Step Information: C=100n  (Run: 1/5)
1.23026877081237e+004	1.84175438594843e-001,2.35550162850508e-001
1.25892541179415e+004	1.89480332863087e-001,2.36745571393230e-001
1.28824955169312e+004	1.94836477793756e-001,2.37826416248523e-001
1.31825673855639e+004	2.00238862278045e-001,2.38789969165592e-001
1.34896288259164e+004	2.05682289532190e-001,2.39633772643860e-001
1.38038426460287e+004	2.11161395925036e-001,2.40355654946397e-001
1.41253754462274e+004	2.16670671223438e-001,2.40953743548833e-001
1.44543977074591e+004	2.22204480101999e-001,2.41426476871069e-001
1.47910838816819e+004	2.27757084745189e-001,2.41772614156557e-001
1.51356124843619e+004	2.33322668353663e-001,2.41991243383734e-001
1.54881661891246e+004	2.38895359352999e-001,2.42081787116268e-001
1.58489319246109e+004	2.44469256092409e-001,2.42044006222516e-001
1.62181009735891e+004	2.50038451813482e-001,2.41878001419732e-001
1.65958690743754e+004	2.55597059664854e-001,2.41584212624498e-001
1.69824365246172e+004	2.61139237537990e-001,2.41163416117168e-001
1.73780082874935e+004	2.66659212502043e-001,2.40616719554296e-001
1.77827941003890e+004	2.72151304621873e-001,2.39945554888516e-001
1.81970085860996e+004	2.77609949952721e-001,2.39151669279707e-001
1.86208713666284e+004	2.83029722517499e-001,2.38237114104103e-001
1.90546071796322e+004	2.88405355087793e-001,2.37204232188768e-001
1.94984459975802e+004	2.93731758607322e-001,2.36055643417307e-001
1.99526231496885e+004	2.99004040116162e-001,2.34794228868507e-001
2.04173794466950e+004	3.04217519055288e-001,2.33423113662522e-001
2.08929613085401e+004	3.09367741853277e-001,2.31945648699157e-001
2.13796208950220e+004	3.14450494720101e-001,2.30365391479667e-001
2.18776162394952e+004	3.19461814596155e-001,2.28686086207205e-001
2.23872113856831e+004	3.24397998227751e-001,2.26911643361833e-001
2.29086765276774e+004	3.29255609362745e-001,2.25046118943815e-001
2.34422881531989e+004	3.34031484081419e-001,2.23093693574089e-001
2.39883291901946e+004	3.38722734297869e-001,2.21058651633447e-001
2.45470891568500e+004	3.43326749485698e-001,2.18945360612485e-001
2.51188643150954e+004	3.47841196698500e-001,2.16758250832936e-001
2.57039578276883e+004	3.52264018970319e-001,2.14501795688060e-001
2.63026799189534e+004	3.56593432193862e-001,2.12180492535571e-001
2.69153480392688e+004	3.60827920584610e-001,2.09798844361453e-001
2.75422870333813e+004	3.64966230847187e-001,2.07361342317413e-001
2.81838293126441e+004	3.69007365166360e-001,2.04872449218727e-001
2.88403150312656e+004	3.72950573148976e-001,2.02336584073375e-001
2.95120922666634e+004	3.76795342845123e-001,1.99758107697754e-001
3.01995172040197e+004	3.80541390976878e-001,1.97141309459122e-001
3.09029543251354e+004	3.84188652501478e-001,1.94490395170611e-001
3.16227766016833e+004	3.87737269632676e-001,1.91809476151089e-001
3.23593656929623e+004	3.91187580439662e-001,1.89102559449731e-001
3.31131121482586e+004	3.94540107137487e-001,1.86373539223750e-001
3.38844156139197e+004	3.97795544176474e-001,1.83626189247566e-001
3.46736850452526e+004	4.00954746231051e-001,1.80864156522708e-001
3.54813389233570e+004	4.04018716180696e-001,1.78090955949997e-001
3.63078054770096e+004	4.06988593167725e-001,1.75309966019009e-001
3.71535229097167e+004	4.09865640808358e-001,1.72524425464457e-001
3.80189396320555e+004	4.12651235625204e-001,1.69737430834889e-001
3.89045144994275e+004	4.15346855761067e-001,1.66951934915920e-001
3.98107170553491e+004	4.17954070025864e-001,1.64170745948040e-001
4.07380277804107e+004	4.20474527320660e-001,1.61396527577726e-001
4.16869383470329e+004	4.22909946475329e-001,1.58631799480145e-001
4.26579518801586e+004	4.25262106529301e-001,1.55878938591971e-001
4.36515832240159e+004	4.27532837478208e-001,1.53140180893749e-001
4.46683592150956e+004	4.29724011503148e-001,1.50417623682659e-001
4.57088189614868e+004	4.31837534693626e-001,1.47713228278451e-001
4.67735141287191e+004	4.33875339270140e-001,1.45028823107610e-001
4.78630092322631e+004	4.35839376307787e-001,1.42366107113364e-001
4.89778819368439e+004	4.37731608958180e-001,1.39726653442009e-001
5.01187233627264e+004	4.39554006163392e-001,1.37111913358974e-001
5.12861383991357e+004	4.41308536852523e-001,1.34523220351178e-001
5.24807460249764e+004	4.42997164608865e-001,1.31961794375357e-001
5.37031796370244e+004	4.44621842793365e-001,1.29428746215232e-001
5.49540873857616e+004	4.46184510108326e-001,1.26925081913517e-001
5.62341325190340e+004	4.47687086583755e-001,1.24451707247857e-001
5.75439937337148e+004	4.49131469967698e-001,1.22009432222793e-001
5.88843655355580e+004	4.50519532501051e-001,1.19598975552707e-001
6.02559586074348e+004	4.51853118056785e-001,1.17220969113525e-001
6.16595001861472e+004	4.53134039623239e-001,1.14875962343507e-001
6.30957344480183e+004	4.54364077111011e-001,1.12564426575988e-001
6.45654229034645e+004	4.55544975463087e-001,1.10286759289221e-001
6.60693448007586e+004	4.56678443048097e-001,1.08043288260647e-001
6.76082975391971e+004	4.57766150316963e-001,1.05834275614903e-001
6.91830970918925e+004	4.58809728703718e-001,1.03659921756747e-001
7.07945784384127e+004	4.59810769751850e-001,1.01520369181732e-001
7.24435960074979e+004	4.60770824448211e-001,9.94157061590377e-002
7.41310241300906e+004	4.61691402747238e-001,9.73459702822105e-002
7.58577575029172e+004	4.62573973269019e-001,9.53111518848602e-002
7.76247116628679e+004	4.63419963155509e-001,9.33111973194501e-002
7.94328234724269e+004	4.64230758070051e-001,9.13460120983250e-002
8.12830516164086e+004	4.65007702326150e-001,8.94154638969956e-002
8.31763771102658e+004	4.65752099132291e-001,8.75193854204753e-002
8.51138038202363e+004	4.66465210940403e-001,8.56575771341161e-002
8.70963589956067e+004	4.67148259886382e-001,8.38298098609957e-002
8.91250938133731e+004	4.67802428311848e-001,8.20358272483666e-002
9.12010839355895e+004	4.68428859357103e-001,8.02753481061153e-002
9.33254300796976e+004	4.69028657615978e-001,7.85480686205149e-002
9.54992586021420e+004	4.69602889843950e-001,7.68536644468244e-002
9.77237220955795e+004	4.70152585711617e-001,7.51917926845258e-002
9.99999999999984e+004	4.70678738596233e-001,7.35620937391449e-002
1.02329299228074e+005	4.71182306404636e-001,7.19641930747333e-002
1.04712854805088e+005	4.71664212421480e-001,7.03977028611747e-002
1.07151930523759e+005	4.72125346177204e-001,6.88622235205130e-002
1.09647819614317e+005	4.72566564330725e-001,6.73573451765355e-002
1.12201845430195e+005	4.72988691562280e-001,6.58826490118158e-002
1.14815362149686e+005	4.73392521472317e-001,6.44377085363961e-002
1.17489755493951e+005	4.73778817482752e-001,6.30220907722311e-002
1.20226443461739e+005	4.74148313737288e-001,6.16353573574474e-002
1.23026877081236e+005	4.74501715997850e-001,6.02770655743755e-002
1.25892541179415e+005	4.74839702534552e-001,5.89467693052345e-002
1.28824955169311e+005	4.75162925006877e-001,5.76440199192164e-002
1.31825673855639e+005	4.75472009334082e-001,5.63683670946255e-002
1.34896288259163e+005	4.75767556553050e-001,5.51193595795969e-002
1.38038426460286e+005	4.76050143662097e-001,5.38965458947885e-002
1.41253754462273e+005	4.76320324449437e-001,5.26994749813294e-002
1.44543977074590e+005	4.76578630305194e-001,5.15276967971627e-002
1.47910838816818e+005	4.76825571016075e-001,5.03807628647970e-002
1.51356124843618e+005	4.77061635541923e-001,4.92582267733585e-002
1.54881661891246e+005	4.77287292773578e-001,4.81596446376930e-002
1.58489319246109e+005	4.77502992271564e-001,4.70845755171491e-002
1.62181009735890e+005	4.77709164985257e-001,4.60325817965550e-002
1.65958690743753e+005	4.77906223952311e-001,4.50032295317623e-002
1.69824365246172e+005	4.78094564978186e-001,4.39960887620328e-002
1.73780082874935e+005	4.78274567295736e-001,4.30107337914059e-002
1.77827941003889e+005	4.78446594204875e-001,4.20467434410929e-002
1.81970085860995e+005	4.78610993692427e-001,4.11037012748292e-002
1.86208713666284e+005	4.78768099032287e-001,4.01811957989960e-002
1.90546071796322e+005	4.78918229366122e-001,3.92788206392566e-002
1.94984459975801e+005	4.79061690264845e-001,3.83961746953155e-002
1.99526231496885e+005	4.79198774271164e-001,3.75328622753546e-002
2.04173794466949e+005	4.79329761423513e-001,3.66884932115731e-002
2.08929613085400e+005	4.79454919761731e-001,3.58626829582226e-002
2.13796208950220e+005	4.79574505814856e-001,3.50550526733906e-002
2.18776162394952e+005	4.79688765071434e-001,3.42652292857596e-002
2.23872113856830e+005	4.79797932432738e-001,3.34928455474640e-002
2.29086765276773e+005	4.79902232649351e-001,3.27375400741139e-002
2.34422881531988e+005	4.80001880741510e-001,3.19989573729848e-002
2.39883291901945e+005	4.80097082403681e-001,3.12767478602955e-002
2.45470891568499e+005	4.80188034393781e-001,3.05705678684775e-002
2.51188643150954e+005	4.80274924907527e-001,2.98800796442242e-002
2.57039578276882e+005	4.80357933938318e-001,2.92049513381130e-002
2.63026799189534e+005	4.80437233623135e-001,2.85448569865046e-002
2.69153480392687e+005	4.80512988574870e-001,2.78994764863970e-002
2.75422870333812e+005	4.80585356201545e-001,2.72684955638554e-002
2.81838293126440e+005	4.80654487012832e-001,2.66516057366040e-002
2.88403150312656e+005	4.80720524914327e-001,2.60485042713223e-002
2.95120922666633e+005	4.80783607489975e-001,2.54588941361651e-002
3.01995172040196e+005	4.80843866273067e-001,2.48824839489546e-002
3.09029543251354e+005	4.80901427006219e-001,2.43189879215159e-002
3.16227766016832e+005	4.80956409890716e-001,2.37681258005324e-002
3.23593656929623e+005	4.81008929825616e-001,2.32296228053341e-002
3.31131121482585e+005	4.81059096636987e-001,2.27032095629371e-002
3.38844156139197e+005	4.81107015297646e-001,2.21886220406926e-002
3.46736850452526e+005	4.81152786137747e-001,2.16856014768257e-002
3.54813389233569e+005	4.81196505046588e-001,2.11938943091664e-002
3.63078054770095e+005	4.81238263665944e-001,2.07132521023036e-002
3.71535229097166e+005	4.81278149575274e-001,2.02434314734430e-002
3.80189396320555e+005	4.81316246469115e-001,1.97841940171459e-002
3.89045144994274e+005	4.81352634326960e-001,1.93353062291877e-002
3.98107170553490e+005	4.81387389575927e-001,1.88965394297145e-002
4.07380277804106e+005	4.81420585246508e-001,1.84676696858649e-002
4.16869383470328e+005	4.81452291121656e-001,1.80484777340230e-002
4.26579518801585e+005	4.81482573879507e-001,1.76387489018605e-002
4.36515832240158e+005	4.81511497229967e-001,1.72382730302637e-002
4.46683592150955e+005	4.81539122045439e-001,1.68468443953389e-002
4.57088189614867e+005	4.81565506485905e-001,1.64642616305171e-002
4.67735141287190e+005	4.81590706118617e-001,1.60903276489475e-002
4.78630092322630e+005	4.81614774032604e-001,1.57248495662205e-002
4.89778819368438e+005	4.81637760948223e-001,1.53676386235219e-002
5.01187233627263e+005	4.81659715321942e-001,1.50185101112979e-002
5.12861383991356e+005	4.81680683446583e-001,1.46772832934845e-002
5.24807460249763e+005	4.81700709547182e-001,1.43437813324064e-002
5.37031796370243e+005	4.81719835872678e-001,1.40178312143355e-002
5.49540873857615e+005	4.81738102783591e-001,1.36992636758253e-002
5.62341325190339e+005	4.81755548835866e-001,1.33879131308187e-002
5.75439937337147e+005	4.81772210861044e-001,1.30836175986058e-002
5.88843655355579e+005	4.81788124042915e-001,1.27862186326449e-002
6.02559586074347e+005	4.81803321990809e-001,1.24955612502649e-002
6.16595001861471e+005	4.81817836809659e-001,1.22114938633231e-002
6.30957344480182e+005	4.81831699166987e-001,1.19338682097865e-002
6.45654229034644e+005	4.81844938356933e-001,1.16625392862997e-002
6.60693448007584e+005	4.81857582361462e-001,1.13973652817469e-002
6.76082975391970e+005	4.81869657908875e-001,1.11382075117742e-002
6.91830970918924e+005	4.81881190529722e-001,1.08849303543697e-002
7.07945784384125e+005	4.81892204610261e-001,1.06374011864394e-002
7.24435960074977e+005	4.81902723443530e-001,1.03954903214074e-002
7.41310241300904e+005	4.81912769278176e-001,1.01590709478654e-002
7.58577575029170e+005	4.81922363365110e-001,9.92801906922342e-003
7.76247116628678e+005	4.81931526002092e-001,9.70221344443217e-003
7.94328234724267e+005	4.81940276576343e-001,9.48153552970406e-003
8.12830516164085e+005	4.81948633605261e-001,9.26586942128179e-003
8.31763771102656e+005	4.81956614775327e-001,9.05510179924535e-003
8.51138038202361e+005	4.81964236979282e-001,8.84912187229229e-003
8.70963589956065e+005	4.81971516351653e-001,8.64782132359122e-003
8.91250938133729e+005	4.81978468302695e-001,8.45109425761224e-003
9.12010839355893e+005	4.81985107550817e-001,8.25883714795366e-003
9.33254300796974e+005	4.81991448153574e-001,8.07094878617648e-003
9.54992586021419e+005	4.81997503537267e-001,7.88733023160764e-003
9.77237220955793e+005	4.82003286525229e-001,7.70788476212368e-003
9.99999999999982e+005	4.82008809364848e-001,7.53251782588798e-003
1.02329299228074e+006	4.82014083753383e-001,7.36113699403519e-003
1.04712854805088e+006	4.82019120862626e-001,7.19365191431189e-003
1.07151930523759e+006	4.82023931362467e-001,7.02997426560787e-003
1.09647819614316e+006	4.82028525443401e-001,6.87001771344558e-003
1.12201845430194e+006	4.82032912838033e-001,6.71369786633269e-003
1.14815362149686e+006	4.82037102841618e-001,6.56093223301001e-003
1.17489755493951e+006	4.82041104331687e-001,6.41164018060572e-003
1.20226443461739e+006	4.82044925786789e-001,6.26574289359300e-003
1.23026877081236e+006	4.82048575304400e-001,6.12316333363690e-003
1.25892541179414e+006	4.82052060618027e-001,5.98382620028518e-003
1.28824955169311e+006	4.82055389113549e-001,5.84765789242894e-003
1.31825673855638e+006	4.82058567844822e-001,5.71458647061933e-003
1.34896288259163e+006	4.82061603548587e-001,5.58454162014618e-003
1.38038426460286e+006	4.82064502658717e-001,5.45745461493062e-003
1.41253754462273e+006	4.82067271319810e-001,5.33325828212282e-003
1.44543977074590e+006	4.82069915400189e-001,5.21188696752274e-003
1.47910838816818e+006	4.82072440504309e-001,5.09327650168244e-003
1.51356124843618e+006	4.82074851984611e-001,4.97736416679422e-003
1.54881661891245e+006	4.82077154952847e-001,4.86408866417871e-003
1.58489319246108e+006	4.82079354290891e-001,4.75339008263334e-003
1.62181009735890e+006	4.82081454661071e-001,4.64520986731468e-003
1.65958690743753e+006	4.82083460516034e-001,4.53949078938144e-003
1.69824365246171e+006	4.82085376108167e-001,4.43617691625407e-003
1.73780082874934e+006	4.82087205498603e-001,4.33521358255464e-003
1.77827941003889e+006	4.82088952565812e-001,4.23654736164645e-003
1.81970085860995e+006	4.82090621013814e-001,4.14012603781589e-003
1.86208713666283e+006	4.82092214380021e-001,4.04589857906009e-003
1.90546071796321e+006	4.82093736042726e-001,3.95381511045928e-003
1.94984459975801e+006	4.82095189228256e-001,3.86382688813921e-003
1.99526231496884e+006	4.82096577017807e-001,3.77588627383634e-003
2.04173794466949e+006	4.82097902353966e-001,3.68994670994021e-003
2.08929613085400e+006	4.82099168046946e-001,3.60596269518960e-003
2.13796208950219e+006	4.82100376780535e-001,3.52388976085968e-003
2.18776162394951e+006	4.82101531117785e-001,3.44368444742322e-003
2.23872113856830e+006	4.82102633506439e-001,3.36530428184034e-003
2.29086765276773e+006	4.82103686284117e-001,3.28870775522086e-003
2.34422881531988e+006	4.82104691683268e-001,3.21385430114225e-003
2.39883291901944e+006	4.82105651835900e-001,3.14070427426071e-003
2.45470891568498e+006	4.82106568778101e-001,3.06921892958468e-003
2.51188643150953e+006	4.82107444454347e-001,2.99936040205869e-003
2.57039578276881e+006	4.82108280721627e-001,2.93109168669643e-003
2.63026799189533e+006	4.82109079353375e-001,2.86437661911224e-003
2.69153480392686e+006	4.82109842043233e-001,2.79917985651619e-003
2.75422870333811e+006	4.82110570408636e-001,2.73546685912969e-003
2.81838293126440e+006	4.82111265994242e-001,2.67320387196816e-003
2.88403150312655e+006	4.82111930275204e-001,2.61235790708982e-003
2.95120922666633e+006	4.82112564660300e-001,2.55289672624268e-003
3.01995172040196e+006	4.82113170494914e-001,2.49478882387292e-003
3.09029543251353e+006	4.82113749063895e-001,2.43800341048108e-003
3.16227766016832e+006	4.82114301594273e-001,2.38251039646258e-003
3.23593656929622e+006	4.82114829257864e-001,2.32828037618214e-003
3.31131121482585e+006	4.82115333173756e-001,2.27528461251997e-003
3.38844156139196e+006	4.82115814410676e-001,2.22349502165500e-003
3.46736850452525e+006	4.82116273989258e-001,2.17288415830504e-003
3.54813389233568e+006	4.82116712884213e-001,2.12342520118870e-003
3.63078054770094e+006	4.82117132026383e-001,2.07509193891742e-003
3.71535229097165e+006	4.82117532304725e-001,2.02785875610314e-003
3.80189396320554e+006	4.82117914568192e-001,1.98170061990339e-003
3.89045144994273e+006	4.82118279627533e-001,1.93659306674176e-003
3.98107170553489e+006	4.82118628257010e-001,1.89251218936100e-003
4.07380277804105e+006	4.82118961196045e-001,1.84943462432792e-003
4.16869383470327e+006	4.82119279150783e-001,1.80733753949708e-003
4.26579518801584e+006	4.82119582795589e-001,1.76619862208938e-003
4.36515832240157e+006	4.82119872774484e-001,1.72599606682586e-003
4.46683592150954e+006	4.82120149702503e-001,1.68670856447113e-003
4.57088189614866e+006	4.82120414167003e-001,1.64831529044794e-003
